ProductID,Tier
P1032884,
P1032885,
P1032886,
P1032887,
P1032888,
P1032889,
P1032890,1.0
P1032891,1.0
P1032892,1.0
P1032893,1.0
P1032894,1.0
P1032895,1.0
P1032896,
P1032897,
P1032898,
P1032899,
P1032900,1.0
P1032901,1.0
P1032902,1.0
P1032904,1.0
P1032905,1.0
P1032906,1.0
P1032907,1.0
P1032908,1.0
P1032909,1.0
P1032912,
P1032915,
P1032916,
P1032917,
P1032918,
P1032919,
P1032920,
P1032921,
P1032922,
P1032923,
P1032924,
P1032925,
P1032926,
P1032927,
P1032928,
P1032929,
P1032930,
P1032931,
P1032932,
P1032933,
P1032934,
P1032935,
P1032936,
P1032938,
P1032940,
P1032942,
P1032944,
P1032946,
P1032955,
P1032956,
P1032957,
P1032959,
P1032961,
P1032962,
P1032963,
P1032964,
P1032965,
P1032966,
P1032972,
P1032973,
P1032974,
P1032975,
P1032976,
P1032977,
P1032983,
P1032984,
P1032985,
P1032986,
P1032987,
P1032988,
P1032989,
P1032990,
P1032991,
P1032992,
P1032993,
P1032994,
P1032995,
P1032996,
P1032997,
P1032998,
P1032999,
P1033000,1.0
P1033003,
P1033006,
P1033007,
P1033009,
P1033010,
P1033012,
P1033013,
P1033016,
P1033021,
P1033029,
P1033030,1.0
P1033031,1.0
P1033032,
P1033033,
P1033034,
P1033035,
P1033036,
P1033037,
P1033061,1.0
P1033062,1.0
P1033063,
P1033064,
P1033065,1.0
P1033066,
P1033067,1.0
P1033068,1.0
P1033069,1.0
P1033072,1.0
P1033073,1.0
P1033074,1.0
P1033075,
P1033081,
P1033082,
P1033083,1.0
P1033084,1.0
P1033087,1.0
P1033088,1.0
P1033091,1.0
P1033092,1.0
P1033095,
P1033096,
P1033120,
P1033123,
P1033127,1.0
P1033129,
P1033130,
P1033131,
P1033133,1.0
P1033135,1.0
P1033137,1.0
P1033139,
P1033143,
P1033145,
P1033146,
P1033149,
P1033150,
P1033151,
P1033152,
P1033153,
P1033154,
P1033155,
P1033156,
P1033157,
P1033158,
P1033159,
P1033160,
P1033161,
P1033162,
P1033163,
P1033164,
P1033165,
P1033166,
P1033167,
P1033170,
P1033172,
P1033177,
P1033178,
P1033179,
P1033180,
P1033181,
P1033182,
P1033188,
P1033189,
P1033190,
P1033191,
P1033192,
P1033193,
P1033194,
P1033195,
P1033196,
P1033201,
P1033202,
P1033203,
P1033204,
P1033205,
P1033206,
P1033207,
P1033209,
P1033211,
P1033212,
P1033215,
P1033216,
P1033217,
P1033218,
P1033219,
P1033221,
P1033222,
P1033223,
P1033225,
P1033234,
P1033235,
P1033236,
P1033237,
P1033238,
P1033240,
P1033254,
P1033255,
P1033256,
P1033257,
P1033258,
P1033259,
P1033261,
P1033262,
P1033269,
P1033270,
P1033272,
P1033273,
P1033274,
P1033275,
P1033276,1.0
P1033277,
P1033282,1.0
P1033284,
P1033285,
P1033286,
P1033287,
P1033288,
P1033290,
P1033291,
P1033292,
P1033293,
P1033294,
P1033295,
P1033296,
P1033297,
P1033298,1.0
P1033300,
P1033301,
P1033302,
P1033304,
P1033305,
P1033306,
P1033307,
P1033308,
P1033309,
P1033310,
P1033311,
P1033312,
P1033313,
P1033316,1.0
P1033317,
P1033319,
P1033320,
P1033323,
P1033324,
P1033325,
P1033326,
P1033327,
P1033328,
P1033345,
P1033346,
P1033347,
P1033348,
P1033349,1.0
P1033351,
P1033352,
P1033354,
P1033355,
P1033356,
P1033361,
P1033362,
P1033364,
P1033365,
P1033366,
P1033369,
P1033370,
P1033374,
P1033375,
P1033381,
P1033382,
P1033384,
P1033385,
P1033386,
P1033387,
P1033388,
P1033389,
P1033390,
P1033391,
P1033392,
P1033393,
P1033394,
P1033397,
P1033398,
P1033399,
P1033400,
P1033401,
P1033402,
P1033405,
P1033406,
P1033407,
P1033408,
P1033410,
P1033411,
P1033412,1.0
P1033413,
P1033414,3.0
P1033415,3.0
P1033416,3.0
P1033417,
P1033419,
P1033420,
P1033421,
P1033422,
P1033427,3.0
P1033428,3.0
P1033429,3.0
P1033431,
P1033432,
P1033433,
P1033434,
P1033435,
P1033436,
P1033437,
P1033438,
P1033439,
P1033440,
P1033444,
P1033445,
P1033446,
P1033447,
P1033448,1.0
P1033449,
P1033450,
P1033451,
P1033452,1.0
P1033453,1.0
P1033454,2.0
P1033455,
P1033464,
P1033465,
P1033466,
P1033467,1.0
P1033468,1.0
P1033469,1.0
P1033470,1.0
P1033471,2.0
P1033472,2.0
P1033473,
P1033474,
P1033475,
P1033476,
P1033477,
P1033478,
P1033479,
P1033480,
P1033481,
P1033482,
P1033483,
P1033486,
P1033487,
P1033489,
P1033490,
P1033491,
P1033497,
P1033498,
P1033499,
P1033500,
P1033501,
P1033502,
P1033504,
P1033505,
P1033506,
P1033507,
P1033508,
P1033509,
P1033510,
P1033511,
P1033513,
P1033516,
P1033517,
P1033520,
P1033521,
P1033522,
P1033523,
P1033524,
P1033525,
P1033527,
P1033529,
P1033531,
P1033532,
P1033533,
P1033537,
P1033538,
P1033539,
P1033540,
P1033541,
P1033542,
P1033548,
P1033577,
P1033590,
P1033592,
P1033593,
P1033594,
P1033595,
P1033598,
P1033599,
P1033609,3.0
P1033610,3.0
P1033611,
P1033612,
P1033615,
P1033616,
P1033617,
P1033627,
P1033641,
P1033642,
P1033643,
P1033644,
P1033645,
P1033646,
P1033647,
P1033648,
P1033655,
P1033656,
P1033657,
P1033658,
P1033659,
P1033660,
P1033661,
P1033662,
P1033663,
P1033664,
P1033665,
P1033666,
P1033667,
P1033684,
P1033685,
P1033686,3.0
P1033687,3.0
P1033688,
P1033689,
P1033690,
P1033691,
P1033692,
P1033715,
P1033716,
P1033721,
P1033723,
P1033745,
P1033746,
P1033747,
P1033748,
P1033749,
P1033750,
P1033751,
P1033752,
P1033757,
P1033758,
P1033759,
P1033760,
P1033761,
P1033768,
P1033769,
P1033770,
P1033771,
P1033773,
P1033774,
P1033775,
P1033776,
P1033777,
P1033778,
P1033779,
P1033780,
P1033781,
P1033783,
P1033786,
P1033787,
P1033788,
P1033789,
P1033790,
P1033791,
P1033801,
P1033810,
P1033811,
P1033813,
P1033817,
P1033818,
P1033820,
P1033828,
P1033834,
P1033836,
P1033847,
P1033852,
P1033854,
P1033856,1.0
P1033857,1.0
P1033860,1.0
P1033862,1.0
P1033870,1.0
P1033871,1.0
P1033872,1.0
P1033873,1.0
P1033874,
P1033875,
P1033876,
P1033877,
P1033883,
P1033884,
P1033885,
P1033887,
P1033888,
P1033892,
P1033893,
P1033894,
P1033895,
P1033896,
P1033899,
P1033900,
P1033901,
P1033902,
P1033906,
P1033907,
P1033910,
P1033911,
P1033912,
P1033913,
P1033914,
P1033915,
P1033916,
P1033917,
P1033918,
P1033919,
P1033920,
P1033921,
P1033926,
P1033927,
P1033928,
P1033929,
P1033930,
P1033931,
P1033932,
P1033933,
P1033934,
P1033935,
P1033936,
P1033937,
P1033938,
P1033939,
P1033942,
P1033943,
P1033945,
P1033946,
P1033947,
P1033948,
P1033949,
P1033950,
P1033951,
P1033952,
P1033953,
P1033954,
P1033955,
P1033957,
P1033958,
P1033959,
P1033960,
P1033961,
P1033962,
P1033963,
P1033964,
P1033965,
P1033966,
P1033973,
P1033974,
P1033975,
P1033976,
P1033980,
P1033981,
P1033982,
P1033983,
P1033984,
P1033985,
P1033986,
P1033987,
P1033988,
P1033989,
P1033990,
P1033991,
P1033992,
P1033993,
P1033994,
P1033995,
P1033996,
P1033997,
P1033998,
P1033999,
P1034000,
P1034001,
P1034002,
P1034003,
P1034004,
P1034005,
P1034006,
P1034007,
P1034008,
P1034010,
P1034011,
P1034012,
P1034013,
P1034014,
P1034015,
P1034016,
P1034017,
P1034018,
P1034019,
P1034020,
P1034021,
P1034022,
P1034023,
P1034024,
P1034025,
P1034026,
P1034027,
P1034028,
P1034029,
P1034030,
P1034031,
P1034033,
P1034035,
P1034036,
P1034037,
P1034038,
P1034039,
P1034040,
P1034041,
P1034044,
P1034045,
P1034046,
P1034047,
P1034048,
P1034052,
P1034053,
P1034054,
P1034055,
P1034056,
P1034057,
P1034060,
P1034061,
P1034062,
P1034063,
P1034065,
P1034066,
P1034067,
P1034068,
P1034069,
P1034070,
P1034071,
P1034072,
P1034074,
P1034075,
P1034077,
P1034078,
P1034079,
P1034080,
P1034081,
P1034097,
P1034108,
P1034109,
P1034119,
P1034122,
P1034126,
P1034127,
P1034129,
P1034130,
P1034131,
P1034132,
P1034133,
P1034137,
P1034138,
P1034139,
P1034140,
P1034141,
P1034142,
P1034149,
P1034150,
P1034153,
P1034156,
P1034157,
P1034158,
P1034159,
P1034160,
P1034162,
P1034163,
P1034168,
P1034169,
P1034170,
P1034172,
P1034173,
P1034176,
P1034177,
P1034178,
P1034179,
P1034180,
P1034181,
P1034182,
P1034183,
P1034184,
P1034185,
P1034186,
P1034194,
P1034195,
P1034196,
P1034197,
P1034198,
P1034199,
P1034342,
P1045181,
P1045183,1.0
P1045192,
P1045193,
P1045194,
P1045201,
P1045209,
P1045210,
P1045212,
P1045213,
P1045214,1.0
P1045215,1.0
P1045216,2.0
P1045218,
P1045219,
P1045222,
P1045224,
P1045225,
P1045226,
P1045227,
P1045228,
P1045229,
P1045230,
P1045232,
P1045233,1.0
P1045234,
P1045235,1.0
P1045236,
P1045237,
P1045238,
P1045240,
P1045241,
P1045243,
P1045244,
P1045245,
P1045246,
P1045247,
P1045248,
P1045249,
P1045250,
P1045251,
P1045252,
P1045253,
P1045254,
P1045255,
P1045256,
P1045257,
P1045258,
P1045259,
P1045260,
P1045261,
P1045262,
P1045263,
P1045264,
P1045265,
P1045266,
P1045267,
P1045268,
P1045269,
P1045270,
P1045271,
P1045272,
P1045273,
P1045274,
P1045275,
P1045276,
P1045277,
P1045278,
P1045279,
P1045280,
P1045281,
P1045647,1.0
P1045648,1.0
P1045649,1.0
P1045650,1.0
P1045651,1.0
P1045652,1.0
P1045658,
P1045659,
P1045661,
P1045663,
P1045665,1.0
P1045667,1.0
P1045668,1.0
P1045669,1.0
P1045671,
P1045673,
P1045675,
P1045676,
P1045677,
P1045678,
P1045679,
P1045680,1.0
P1045681,1.0
P1045682,1.0
P1045683,1.0
P1045684,1.0
P1045685,1.0
P1045690,
P1045691,
P1045692,
P1045693,
P1045694,
P1045695,
P1045696,
P1045697,
P1045698,
P1045699,
P1045707,
P1045708,
P1045712,
P1045713,
P1045714,1.0
P1045715,1.0
P1045716,
P1045717,
P1045718,
P1045719,
P1045720,
P1045721,
P1045723,
P1045724,
P1045725,
P1045726,
P1045727,
P1045734,
P1045735,
P1045736,
P1045737,
P1045742,
P1045743,
P1045744,
P1045745,
P1045747,
P1045749,
P1045750,
P1045751,
P1045752,
P1045753,
P1045755,
P1045760,
P1045761,
P1045763,
P1045765,
P1045774,
P1045775,
P1045776,
P1045777,
P1045778,
P1045779,
P1045780,
P1045781,
P1045790,
P1045791,
P1045792,
P1045793,
P1045795,
P1045797,
P1045798,
P1045799,
P1045801,
P1045803,
P1045804,
P1045805,
P1045806,
P1045807,
P1045809,
P1045811,
P1045814,
P1045815,
P1045817,
P1045819,
P1045825,
P1045827,
P1045829,
P1045838,
P1045839,
P1045840,
P1045841,
P1045842,
P1045843,
P1045844,
P1045845,
P1045854,
P1045855,
P1045857,
P1045859,
P1045860,
P1045861,
P1045862,
P1045863,
P1045864,
P1045865,
P1045867,
P1045868,
P1045869,
P1045870,
P1045871,
P1045872,
P1045873,
P1045875,
P1045877,
P1045880,
P1045881,
P1045894,
P1045895,
P1045896,
P1045897,
P1045898,
P1045899,
P1045900,
P1045901,
P1045910,
P1045911,
P1045912,
P1045913,
P1045915,
P1045917,
P1045923,
P1045925,
P1045927,
P1045929,
P1045930,
P1045931,
P1045933,
P1045937,
P1045950,
P1045951,
P1045953,
P1045954,
P1045955,
P1045957,
P1045967,
P1045969,
P1045971,
P1045973,
P1045980,
P1045981,
P1045982,
P1045983,
P1045984,
P1045985,
P1045986,
P1045987,
P1045988,
P1045989,
P1045990,
P1045991,
P1045992,
P1045993,
P1045994,
P1045995,
P1045997,
P1046004,
P1046005,
P1046006,
P1046007,
P1046008,
P1046009,
P1046010,
P1046011,
P1046012,
P1046013,
P1046014,
P1046015,
P1046016,
P1046046,
P1046047,
P1046048,
P1046049,
P1046050,
P1046051,
P1046052,
P1046056,
P1046057,
P1046058,
P1046059,
P1046060,
P1046067,
P1046068,
P1046069,
P1046070,
P1046071,
P1046072,
P1046073,
P1046077,
P1046079,
P1046081,
P1046082,
P1046083,
P1046084,
P1046085,
P1046118,
P1046119,
P1046120,
P1046121,
P1046127,
P1046128,
P1046129,
P1047092,
P1047093,
P1047094,
P1047095,
P1047097,
P1047098,
P1047099,
P1047100,
P1047102,
P1047105,
P1047106,
P1047107,
P1047108,
P1047109,
P1047110,
P1047111,
P1047113,
P1047116,
P1047117,
P1047118,
P1047119,
P1047120,
P1047121,
P1047122,
P1047123,
P1047124,
P1047125,
P1047126,
P1047127,
P1047128,
P1047129,
P1047130,
P1047131,
P1047132,
P1047133,
P1047134,
P1047135,
P1047136,
P1047137,
P1047138,
P1047139,
P1047140,
P1047141,
P1047142,
P1047143,
P1047144,
P1047145,
P1047146,
P1047147,
P1047157,
P1047163,
P1047164,
P1047165,
P1047166,1.0
P1047167,1.0
P1047168,
P1047169,
P1047170,1.0
P1047172,
P1047173,
P1047174,
P1047176,
P1047192,
P1047197,
P1047200,
P1047201,
P1047202,
P1047203,
P1047204,
P1047206,
P1047208,
P1047209,1.0
P1047210,1.0
P1057816,1.0
P1057818,
P1057824,
P1057831,
P1057847,
P1057856,
P1057862,
P1057880,
P1057883,
P1058723,2.0
P1058737,
P1058745,
P1058793,1.0
P1058899,
P1058932,
P1058987,
P1059015,
P1059071,
P1059076,
P1059081,
P1059108,
P1059125,
P1059145,
P1059546,
P1059717,
P1059733,
P1059734,
P1059739,
P1059740,
P1059754,
P1059759,
P1059760,
P1059765,
P1059774,
P1059784,
P1059788,
P1059790,
P1059794,
P1059806,
P1059809,
P1059812,
P1059815,
P1059844,
P1059936,
P1059943,
P1059972,
P1059979,
P1060086,
P1060109,
P1060122,
P1060145,
P1060188,
P1060209,
P1060215,
P1060220,
P1060231,
P1060233,
P1060235,
P1060237,
P1060239,
P1060251,
P1060255,
P1060257,
P1060405,
P1060420,
P1060667,1.0
P1060677,
P1060683,
P1060705,
P1060712,
P1060713,
P1060726,
P1060735,
P106130,
P1061553,
P1061560,
P1061565,
P1061581,1.0
P1061591,
P1061593,
P1061616,
P1061625,
P1061716,
P1061907,2.0
P1061915,1.0
P1061926,
P1061931,
P1061946,
P1061964,
P1061968,
P106232,
P1062351,
P1062385,
P106239,
P106242,
P106254,
P1062574,
P1062585,
P1062586,
P1062591,
P1062592,
P1062606,
P1062611,
P1062612,
P1062617,
P1062623,
P1062637,
P1062641,
P1062643,
P1062647,
P1062659,
P1062662,
P1062665,
P1062668,
P1062692,
P1062789,
P1062808,
P1062825,
P1062844,
P106289,
P1062939,
P1062962,
P1062975,
P1062998,
P1063041,
P1063064,
P1063070,
P1063076,
P1063084,
P1063088,
P1063098,
P1063099,
P1063100,
P1063102,
P1063103,
P1063104,
P1063106,
P1063253,
P1063260,
P1063262,
P1063267,
P1063269,
P1065249,
P1065410,
P1065440,
P1065452,
P1065456,
P1065870,
P1065952,
P1066113,3.0
P1066116,3.0
P1066121,3.0
P1066131,3.0
P1066137,1.0
P1066139,1.0
P1066145,1.0
P1066175,
P1066187,
P1066202,1.0
P1066248,
P1066256,
P1066260,
P1066278,1.0
P1066283,1.0
P1066285,1.0
P1066289,
P1066298,
P1066316,1.0
P1066323,1.0
P1066327,2.0
P1066331,2.0
P1066334,1.0
P1066340,1.0
P1066345,
P1066352,
P1066359,1.0
P1066375,
P1066379,
P1066385,
P1066386,
P1066398,
P1066408,
P1066412,
P1066418,
P1066430,
P1066437,
P1066440,
P1066447,
P1066456,
P1066465,
P1066473,
P1066476,
P1066481,
P1066490,
P1066501,1.0
P1066519,
P1066528,
P1066605,
P1066614,
P1066622,
P1066632,
P1066742,1.0
P1066789,1.0
P1066878,
P1066880,
P1067031,
P1067085,
P1067117,
P1067186,
P1067198,
P1067289,
P1067305,
P1067400,
P1067412,
P1067420,
P1067516,
P1067545,
P1067549,
P1067769,
P1067770,
P1067771,
P1067772,
P1067773,
P1067774,
P1067775,
P1067776,
P1067782,
P1067783,
P1067784,
P1067785,
P1067787,
P1067788,
P1067791,
P1067792,
P1067793,
P1067795,
P1067796,
P1067797,
P1067800,
P1067801,
P1067802,
P1067803,
P1067804,
P1067805,
P1067806,
P1067811,
P1067816,
P1067848,
P1067852,
P1067861,
P1068174,
P1068176,
P1068182,
P1068187,
P1068201,
P1068204,
P1068211,
P1068216,
P1068221,
P1068231,
P1068235,
P1068245,
P1069554,
P1069560,
P1069635,
P1069640,
P1069651,
P1069657,
P1069798,
P1069803,
P1069814,
P1069828,
P1069871,
P1069921,
P1070078,
P1070083,
P1070086,3.0
P1070098,1.0
P1070102,1.0
P1070158,
P1070160,
P1070164,
P1070171,
P1070175,
P1070181,
P1070185,
P1070187,1.0
P1070188,1.0
P1070189,1.0
P1070192,
P1070196,
P1070204,1.0
P1070208,1.0
P1070210,2.0
P1070212,2.0
P1070215,1.0
P1070216,1.0
P1070218,1.0
P1070220,
P1070224,
P1070234,
P1070238,
P1070243,
P1070246,
P1070247,
P1070249,
P1070253,
P1070257,
P1070261,
P1070266,
P1070269,
P1070278,
P1070283,
P1070287,
P1070288,
P1070291,
P1070331,
P1070356,
P1070396,
P1070649,
P1070664,
P1071303,
P1071354,
P1071405,
P1071778,
P1071816,
P1071997,
P1072013,
P1072020,
P1072026,
P1072027,
P1072029,
P1072036,
P1072040,
P1072042,
P1072043,
P1072047,
P1072058,
P1072067,
P1072084,
P1072085,
P1072088,
P1072119,
P1072136,
P1072154,
P1072163,
P1072181,
P1072208,
P1073331,1.0
P1073343,
P1073350,
P1073368,
P1073393,
P1073401,
P1073421,
P1073440,
P1073489,
P1073499,
P1073504,
P1073516,
P1073541,
P1073566,
P1073624,
P1073634,
P1073650,
P1073658,
P1073686,
P1073708,
P1073741,
P1078721,1.0
P1078733,
P1078776,2.0
P1078777,1.0
P1078787,1.0
P1078815,1.0
P1078822,
P1078830,
P1078835,
P1078841,
P1078853,
P1078860,
P1078861,
P1078875,
P1078882,
P1078968,
P1079019,
P1079024,
P1079053,
P1079056,
P1079071,
P1079089,1.0
P1079219,1.0
P1079243,1.0
P1079326,
P1079328,
P1079378,
P1079418,
P1079488,
P1079497,
P1079543,
P1079560,
P1079603,
P1079623,
P1079639,
P1079648,
P1079659,
P1079660,
P1079675,
P1079795,
P1079800,
P1079835,
P1079859,
P1079923,
P1079939,
P1079942,
P1079998,
P1080022,
P1080095,
P1080139,
P1080176,
P1080188,
P1080255,
P1080302,
P1080478,
P1080495,
P1080500,
P1080574,
P1080650,1.0
P1080656,1.0
P1080666,
P1080707,2.0
P1080720,1.0
P1080726,1.0
P1080736,
P1080750,1.0
P1080765,
P1080774,
P1080786,
P1080805,
P1080814,
P1080828,
P1080860,
P1080890,
P1080912,1.0
P1080918,1.0
P1080950,
P1081013,
P1081045,2.0
P1081053,
P1081060,
P1081064,
P1081075,
P1081076,
P1081088,
P1081090,
P1081125,
P1081191,
P1081195,
P1081237,
P1081281,
P1081303,
P1081379,
P1081403,
P1081425,
P1081429,
P1081435,
P1081441,
P1081451,
P1081471,
P1081519,
P1081537,
P1081558,
P1081642,
P1083100,1.0
P1083249,1.0
P1083395,
P1083400,
P1083411,
P1083423,
P1083441,
P1083618,
P1083649,
P1083652,
P1083696,
P1083705,
P1083726,
P1083750,
P1083768,
P1083786,1.0
P1084064,
P1084098,
P1084124,
P1084157,
P1084216,
P1084312,
P1084331,
P1084350,
P1084442,
P1084470,
P1084550,
P1084784,
P1084812,
P1084916,
P1084944,
P1085033,
P1085081,
P1085130,
P1085208,
P1085381,
P1085531,
P1085741,
P1086207,
P1086230,
P1086237,
P1086253,
P1086262,
P1086278,
P1086279,
P1086299,
P1086305,
P1086423,
P1086518,
P1086565,
P1086595,
P1086602,
P1086611,
P1086634,
P1086649,
P1086655,
P1086669,
P1086688,
P1086708,
P1086717,
P1086732,
P1086890,
P1086891,
P1086895,
P1086909,
P1086926,
P1086934,
P1087446,1.0
P1087493,
P1087525,
P1087528,
P1087539,
P1087571,
P1087591,
P1087689,
P1087717,
P1087729,
P1087770,
P1087796,
P1087827,
P1087924,
P1087953,
P1087984,
P1088006,
P1090160,
P1090186,
P1090201,
P1090209,
P1090381,
P1090390,
P1090393,
P1090396,
P1090398,
P1090404,
P1090424,
P1090428,
P1090435,
P1090446,
P1090456,
P1090555,
P1090609,
P1090650,1.0
P1090674,1.0
P1090712,1.0
P1090732,
P1090734,
P1090739,
P1090745,
P1090746,
P1090762,
P1090788,
P1090793,
P1090795,
P1090796,
P1090801,
P1090854,
P1090861,
P1090899,
P1090902,
P1090955,
P1090961,
P1090964,
P1090966,
P1090973,
P1090986,
P1091017,
P1091072,3.0
P1091090,3.0
P1091099,1.0
P1091106,1.0
P1091119,
P1091140,
P1091141,
P1091156,
P1091185,1.0
P1091205,1.0
P1091207,1.0
P1091226,
P1091228,
P1091247,1.0
P1091259,1.0
P1091261,2.0
P1091275,1.0
P1091278,1.0
P1091296,
P1091298,
P1091318,
P1091321,
P1091327,
P1091331,
P1091334,
P1091338,
P1091341,
P1091345,
P1091354,
P1091357,
P1091360,
P1091361,
P1091375,
P1091391,
P1091393,
P1091401,
P1091403,
P1091423,
P1091448,
P1091455,
P1091456,
P1091501,1.0
P1091579,
P1091602,
P1091756,
P1091821,
P1091822,
P1091824,
P1091828,
P1091832,
P1091835,
P1091838,
P1091862,
P1091870,
P1091880,
P1091890,
P1091892,
P1091904,
P1091910,
P1091950,
P1091960,
P1091970,
P1091972,
P1091984,
P1091994,
P1092000,
P1092008,
P1092022,
P1092034,
P1092038,
P1092055,
P1092061,
P1092063,
P1092081,
P1092085,
P1092196,1.0
P1092218,1.0
P1092271,1.0
P1092308,1.0
P1092321,
P1092323,
P1092327,
P1092333,
P1092406,
P1092411,
P1092413,
P1092417,
P1092456,
P1092463,
P1092469,
P1092474,
P1092475,
P1092480,1.0
P1092613,
P1092656,
P1092685,
P1092711,
P1092786,
P1092857,
P1092937,
P1092945,
P1092946,
P1093315,
P1093320,
P1093324,
P1093325,
P1093327,
P1093332,
P1093351,
P1093363,
P1093370,
P1093372,
P1093377,
P1093385,
P1093392,
P1093393,
P1093396,
P1093411,
P1093419,
P1093422,
P1093427,
P1093428,
P1093429,
P1093430,
P1093431,
P1093448,
P1093449,
P1093450,
P1093451,
P1093452,
P1093453,
P1093454,
P1093455,
P1093456,
P1093457,
P1093459,
P1093470,
P1093471,
P1093472,
P1093475,
P1093476,
P1093477,
P1093480,
P1093499,
P1093555,
P1093559,
P1093699,
P1093720,
P1093751,
P1093793,
P1093798,
P1093812,
P1093831,
P1093835,
P1093858,
P1093868,
P1093873,
P1093903,
P1093936,
P1094023,
P1094030,
P1094033,
P1094036,
P1094056,
P1094063,
P1094066,
P1094069,
P1094175,
P1094219,
P1094239,
P1094252,
P1094341,
P1094353,
P1094356,
P1094374,
P1094386,
P1094389,
P1094583,
P1094590,
P1094606,
P1094639,
P1094829,
P1095027,
P1095547,
P1095628,
P1095640,
P1095709,
P1095745,
P1095826,
P1095838,
P1095907,
P1096466,
P1096487,
P1096495,
P1096512,
P1096518,
P1096528,
P1096550,
P1096551,
P1096554,
P1096556,
P1096557,
P1096560,
P1096563,
P1096566,
P1096613,
P1096620,
P1096622,
P1096636,
P1096644,
P1096649,
P1096653,
P1096656,
P1096657,
P1096664,
P1096665,
P1096684,
P1096691,
P1096698,
P1096704,
P1096708,
P1096716,
P1096720,
P1096760,
P1096779,
P1096786,
P1096791,
P1096795,
P1096798,
P1096803,
P1096804,
P1096807,
P1096812,
P1096818,
P1096819,
P1096825,
P1096830,
P1096833,
P1096834,
P1096837,
P1096842,
P1096843,
P1096846,
P1096851,
P1096857,
P1096858,
P1096863,
P1096869,
P1096871,
P1096875,
P1096877,
P1096885,
P1096889,
P1096895,
P1096897,
P1096901,
P1096903,
P1096911,
P1096917,
P1096925,
P1096932,
P1096933,
P1096935,
P1096939,
P1096944,
P1096950,
P1096953,
P1096954,
P1096960,
P1096962,
P1096965,
P1096971,
P1096972,
P1096974,
P1096977,
P1096978,
P1096983,
P1096989,
P1096992,
P1096993,
P1096999,
P1097001,
P1097004,
P1097009,
P1097013,
P1097023,
P1097027,
P1097035,
P1097039,
P1097049,
P1097053,
P1097063,
P1097067,
P1097877,
P1097892,
P1097893,
P1097899,
P1097902,
P1097904,
P1097910,
P1097911,
P1097917,
P1097919,
P1097920,
P1097922,
P1097950,
P1097955,
P1097961,
P1097962,
P1097968,
P1097973,
P1097979,
P1097980,
P1097989,
P1097999,
P1098016,
P1100100,1.0
P1100112,1.0
P1100128,
P1100136,
P1100143,
P1100165,
P1100174,
P1100209,
P1100211,
P1100229,
P1100264,
P1100267,
P1100287,
P1100298,
P1100331,
P1100344,
P1100369,
P1100416,
P1100420,
P1100445,
P1100466,
P1100503,
P1100514,
P1109420,1.0
P1109443,
P1109470,
P1109505,
P1109543,
P1109589,1.0
P1109592,1.0
P1109691,2.0
P1109694,2.0
P1109723,1.0
P1109760,1.0
P1109786,
P1109787,
P1109792,
P1109802,
P1109804,
P1109807,
P1109813,
P1109828,
P1109842,
P1109855,
P1109872,
P1109915,
P1109922,
P1110144,
P1110180,
P1110192,
P1110195,
P1110280,1.0
P1110386,1.0
P1110484,1.0
P1110550,1.0
P1110702,
P1110768,
P1110799,
P1110970,
P1111263,
P1111404,
P1111848,
P1111887,
P1112087,
P1112167,
P1112197,
P1112264,
P1112480,
P1112635,
P1112676,
P1112698,3.0
P1112699,3.0
P1112714,3.0
P1112730,3.0
P1112751,1.0
P1112752,1.0
P1112770,1.0
P1112784,
P1112808,
P1112890,1.0
P1112950,1.0
P1112951,1.0
P1112976,
P1113024,1.0
P1113045,2.0
P1113076,1.0
P1113078,1.0
P1113102,
P1113137,
P1113140,
P1113144,
P1113147,
P1113157,
P1113161,
P1113163,
P1113168,
P1113171,
P1113180,
P1113184,
P1113191,
P1113194,
P1113226,
P1113237,
P1113249,
P1113275,
P1113303,
P1113322,
P1113361,
P1113363,
P1113382,
P1113389,
P1113401,
P1113428,1.0
P1113517,
P1113536,
P1113732,
P1113813,
P1113817,
P1113823,
P1113829,
P1113831,
P1113835,
P1113838,
P1113857,
P1113882,
P1113893,
P1113894,
P1113896,
P1113898,
P1113900,
P1113905,
P1113913,
P1114091,
P1114107,
P1114123,
P1114135,
P1114147,
P1114155,
P1114169,
P1114203,
P1114383,
P1114417,
P1114423,
P1114437,
P1114457,
P1114463,
P1114477,
P1114485,
P1114543,
P1114577,
P1114593,
P1114617,
P1114625,
P1114633,
P1114727,
P1114773,
P1114787,
P1115035,
P1115860,
P1117652,1.0
P1117775,1.0
P1117787,1.0
P1117875,1.0
P1117882,1.0
P1117895,1.0
P1117902,1.0
P1117905,1.0
P1117960,1.0
P1117972,1.0
P1117975,1.0
P1118072,1.0
P1118193,
P1118209,
P1118290,
P1118295,
P1118300,
P1118326,
P1118719,
P1118773,
P1118846,
P1118865,
P1118920,
P1119002,
P1119281,1.0
P1119370,1.0
P1119558,
P1119564,
P1119566,
P1119713,
P1119725,
P1119779,
P1119809,
P1119821,
P1119827,
P1119834,
P1119903,
P1119976,
P1119986,
P1120018,
P1120134,
P1120159,
P1120223,
P1120240,
P1120291,
P1120313,
P1120321,
P1120324,
P1120336,
P1120411,
P1120423,
P1120674,
P1120778,
P1120786,
P1120787,
P1120836,
P1120838,
P1121170,
P1121171,
P1121185,
P1121255,
